stock_code,stock_name,rank_today,new_price,change_rate,volume_ratio,turnover_rate,deal_amount,rank_yesterday,rank_change,date,ret_T1,ret_T3,ret_T5,ret_T10,ret_T20,rc_bin,cr_bin,month
920016,中草香料,571,,,,,,4774,4203,2025-03-25,-4.4547398431931455,-12.00997861724874,-12.544547398431916,-12.75837491090519,-10.156806842480393,Q3,,2025-03
603709,中源家居,81,,,,,,4266,4185,2025-03-25,-4.458598726114649,-20.06369426751593,-18.550955414012737,-3.1050955414012815,-9.315286624203821,Q3,,2025-03
920950,迅安科技,942,,,,,,5125,4183,2025-03-25,-2.8770706190060946,-5.623365300784656,-8.674803836094148,-17.26242371403661,0.9154315605928387,Q3,,2025-03
688102,斯瑞新材,645,,,,,,4767,4122,2025-03-25,-0.6653992395437069,-3.9923954372623416,0.5703422053232154,10.2661596958175,17.965779467680633,Q3,,2025-03
920169,七丰精工,926,,,,,,5045,4119,2025-03-25,-3.056027164685904,-10.130164119977358,-11.431805319750987,-12.450481041312944,-8.432371250707416,Q3,,2025-03
920832,齐鲁华信,1212,,,,,,5196,3984,2025-03-25,1.225490196078427,-5.6372549019607865,-9.31372549019609,-8.210784313725505,-3.799019607843157,Q3,,2025-03
002135,东南网架,373,,,,,,4340,3967,2025-03-25,-1.324503311258285,-4.856512141280367,-2.207505518763797,-11.037527593818986,-7.947019867549665,Q3,,2025-03
300901,中胤时尚,1067,,,,,,5010,3943,2025-03-25,-3.0468750000000044,0.23437499999998668,0.0,-7.656249999999998,-1.953125,Q3,,2025-03
688655,迅捷兴,328,,,,,,5236,4908,2025-03-26,-3.6985345429169536,-7.955338450802518,-12.979762735519884,-12.63084438241452,20.237264480111648,Q4(大),,2025-03
301393,昊帆生物,190,,,,,,5017,4827,2025-03-26,1.2235817575083185,6.65183537263625,6.407119021134577,-7.252502780867653,5.895439377085632,Q4(大),,2025-03
300716,ST泉为,494,,,,,,5100,4606,2025-03-26,-0.6323396567299078,-5.329719963866308,-5.9620596205962055,-13.369467028003612,-21.68021680216803,Q4(大),,2025-03
600753,*ST海钦,96,,,,,,4654,4558,2025-03-26,0.5281690140845008,-8.978873239436613,-0.17605633802816323,-2.464788732394363,-6.338028169014076,Q4(大),,2025-03
000637,茂化实华,82,,,,,,4537,4455,2025-03-26,-2.8720626631853707,-9.399477806788504,-8.87728459530026,-15.143603133159267,-12.271540469973896,Q4(大),,2025-03
603353,和顺石油,87,,,,,,4522,4435,2025-03-26,-1.3732833957552981,19.35081148564293,18.164794007490627,-10.799001248439454,-7.05368289637952,Q4(大),,2025-03
300920,润阳科技,649,,,,,,5001,4352,2025-03-26,1.5430562468889963,-3.534096565455469,7.01841712294673,-2.9367844698855117,37.779990044798396,Q4(大),,2025-03
301228,实朴检测,639,,,,,,4904,4265,2025-03-26,1.1253196930946174,11.508951406649626,7.979539641943734,18.516624040920714,27.826086956521735,Q4(大),,2025-03
001299,美能能源,299,,,,,,4519,4220,2025-03-26,10.037735849056606,5.811320754716998,8.45283018867924,7.320754716981148,13.962264150943394,Q4(大),,2025-03
688093,世华科技,1094,,,,,,5285,4191,2025-03-26,0.5909666525959922,-0.506542845082325,3.6724356268467373,-13.972140143520495,11.323901559873795,Q3,,2025-03
301156,美农生物,803,,,,,,4946,4143,2025-03-26,2.192362093352185,-0.8486562942008447,9.83026874115982,112.16407355021217,41.37199434229137,Q3,,2025-03
688052,纳芯微,960,,,,,,5071,4111,2025-03-26,-1.3675213675213627,-4.068376068376056,2.126495726495725,6.81025641025641,37.43589743589744,Q3,,2025-03
002808,*ST恒久,884,,,,,,4921,4037,2025-03-26,-1.273885350318471,-1.273885350318471,4.777070063694255,-2.2292993630573354,-1.9108280254777066,Q3,,2025-03
603006,联明股份,80,,,,,,4115,4035,2025-03-26,-2.2562449637389292,2.3368251410152974,-0.241740531829171,-12.570507655116858,-9.75020145044322,Q3,,2025-03
688622,禾信仪器,1133,,,,,,5153,4020,2025-03-26,-1.3126858783714557,2.4510306635216805,2.3177110039995785,-6.491641882883803,-17.352066454722593,Q3,,2025-03
301162,国能日新,952,,,,,,4960,4008,2025-03-26,-0.4302397049784745,1.2087686949395549,8.276992419586172,13.29645564433517,25.36365498873181,Q3,,2025-03
688028,沃尔德,686,,,,,,4679,3993,2025-03-26,-0.8984374999999933,4.570312499999996,0.27343749999999556,-17.695312500000004,-15.976562499999991,Q3,,2025-03
300946,恒而达,711,,,,,,4663,3952,2025-03-26,-1.85185185185186,8.682452944748032,4.462659380692147,-16.363084395871276,-13.17547055251973,Q3,,2025-03
603089,正裕工业,556,,,,,,4488,3932,2025-03-26,-4.35967302452317,-8.265213442325159,-8.083560399636703,-23.342415985467756,-12.17075386012717,Q3,,2025-03
688558,国盛智科,1441,,,,,,5323,3882,2025-03-26,-1.1923076923076703,-4.384615384615387,-4.230769230769226,-18.92307692307692,-14.80769230769231,Q3,,2025-03
603226,菲林格尔,83,,,,,,5032,4949,2025-03-27,-5.42082738944365,-5.42082738944365,-4.564907275320962,-5.848787446505,-0.8559201141226769,Q4(大),,2025-03
920834,三维装备,147,,,,,,5055,4908,2025-03-27,-15.56195965417868,-21.181556195965424,-17.50720461095101,-20.893371757925074,-21.10951008645534,Q4(大),,2025-03
688268,华特气体,248,,,,,,5106,4858,2025-03-27,-3.048180924287125,1.5929203539822856,-0.7669616519173972,6.529006882989186,0.6096361848574094,Q4(大),,2025-03
688062,迈威生物-U,370,,,,,,5164,4794,2025-03-27,5.806117159149826,15.033696215655802,18.766200103680664,10.108864696734067,13.478486262312096,Q4(大),,2025-03
001218,丽臣实业,55,,,,,,4734,4679,2025-03-27,-5.076419213973793,-6.495633187772942,-6.6593886462882,-16.26637554585154,-7.314410480349343,Q4(大),,2025-03
301190,善水科技,40,,,,,,4718,4678,2025-03-27,-1.298701298701277,-2.7705627705627567,-5.15151515151514,-14.502164502164483,-9.047619047619037,Q4(大),,2025-03
688409,富创精密,150,,,,,,4731,4581,2025-03-27,-1.865793780687397,-5.204582651391155,-9.328968903436996,-13.747954173486088,-18.608837970540105,Q4(大),,2025-03
688331,荣昌生物,397,,,,,,4938,4541,2025-03-27,1.6080402010050232,10.301507537688437,10.000000000000009,16.432160804020125,30.804020100502537,Q4(大),,2025-03
920608,丰安股份,714,,,,,,5246,4532,2025-03-27,-1.8877297565822349,-13.164431197218086,-12.816691505216093,1.3909587680079438,-9.786388474913066,Q4(大),,2025-03
688513,苑东生物,803,,,,,,5309,4506,2025-03-27,0.2789832610043508,3.78177309361436,12.399256044637319,9.857408555486668,5.920644761314331,Q4(大),,2025-03
688382,益方生物-U,664,,,,,,5165,4501,2025-03-27,0.10537407797681642,7.481559536354054,3.2665964172813533,2.528977871443616,13.698630136986289,Q4(大),,2025-03
301349,信德新材,499,,,,,,4972,4473,2025-03-27,-7.594601746493779,-3.836993913733777,-5.0013231013495645,-15.189203492987568,-7.938608097380262,Q4(大),,2025-03
688597,煜邦电力,683,,,,,,5145,4462,2025-03-27,5.925925925925912,9.72222222222221,8.05555555555555,-1.85185185185186,8.518518518518503,Q4(大),,2025-03
688192,迪哲医药-U,977,,,,,,5275,4298,2025-03-27,1.9607843137254832,5.984477124182996,6.270424836601318,2.777777777777768,15.604575163398703,Q4(大),,2025-03
688621,阳光诺和,687,,,,,,4980,4293,2025-03-27,-1.9651137116361128,1.7222344888496721,2.252152793111084,-5.718701700154538,-2.185913005078377,Q4(大),,2025-03
603938,三孚股份,47,,,,,,4288,4241,2025-03-27,5.226748654880842,8.839354342813198,20.983858570330494,2.613374327440421,2.9208301306687057,Q4(大),,2025-03
688238,和元生物,836,,,,,,5065,4229,2025-03-27,4.067796610169472,11.864406779661007,1.3559322033898313,-7.966101694915261,-7.118644067796609,Q4(大),,2025-03
920656,海昇药业,758,,,,,,4962,4204,2025-03-27,-8.589802480477736,-2.8938906752411397,8.222324299494721,0.5052824988516225,-1.469912723932032,Q3,,2025-03
688443,智翔金泰-U,994,,,,,,5191,4197,2025-03-27,2.2222222222222365,5.2688172043010795,2.1505376344086002,8.458781362007173,-2.652329749103932,Q3,,2025-03
688206,概伦电子,293,,,,,,4462,4169,2025-03-27,4.92631578947369,-5.600000000000005,-8.926315789473705,-11.326315789473696,-0.3368421052631687,Q3,,2025-03
301321,翰博高新,102,,,,,,5198,5096,2025-03-28,-5.0618010594467355,-9.476162448499103,-31.842260153031187,-25.779870512065916,-20.718069452619183,Q4(大),,2025-03
301386,未来电器,158,,,,,,5134,4976,2025-03-28,-1.6035634743875038,0.8463251670378868,-11.982182628062343,-10.51224944320711,-11.269487750556785,Q4(大),,2025-03
920505,九菱科技,544,,,,,,5017,4473,2025-03-28,-9.037599172128308,-6.5194894791307245,10.658847878578825,43.152811314246286,19.903414970679535,Q4(大),,2025-03
301052,果麦文化,13,,,,,,4385,4372,2025-03-28,4.159186116098157,-2.1543985637342833,-8.19868342309995,10.652304009575086,-2.4536205864751692,Q4(大),,2025-03
605255,天普股份,52,,,,,,4372,4320,2025-03-28,5.911029859841577,2.437538086532598,-7.739183424740991,-9.384521633150511,-8.77513711151735,Q4(大),,2025-03
300649,杭州园林,978,,,,,,5256,4278,2025-03-28,-3.0728709394205356,-1.492537313432829,-19.84196663740122,-5.267778753292374,-8.077260755048277,Q4(大),,2025-03
300291,百纳千成,22,,,,,,4225,4203,2025-03-28,-4.850746268656724,-3.358208955223896,-22.94776119402986,-12.313432835820892,-15.671641791044788,Q3,,2025-03
603098,森特股份,48,,,,,,4104,4056,2025-03-28,-1.848428835489846,-3.419593345656191,-12.661737523105366,-14.14048059149724,-10.905730129390012,Q3,,2025-03
300767,震安科技,121,,,,,,4108,3987,2025-03-28,-3.119584055459268,-6.5857885615251295,-24.176776429809355,-14.731369150779894,-19.93067590987867,Q3,,2025-03
600769,祥龙电业,595,,,,,,4516,3921,2025-03-28,-3.232323232323231,7.373737373737388,-1.6161616161616155,0.60606060606061,-0.3030303030303161,Q3,,2025-03
301141,中科磁业,468,,,,,,4340,3872,2025-03-28,-5.838477366255146,-5.478395061728403,-4.629629629629639,0.8487654320987748,-7.22736625514403,Q3,,2025-03
002578,闽发铝业,109,,,,,,3974,3865,2025-03-28,-6.837606837606858,-7.407407407407418,-16.23931623931625,-18.23361823361823,-17.0940170940171,Q3,,2025-03
001336,楚环科技,903,,,,,,4691,3788,2025-03-28,9.994952044422023,8.833922261484117,-11.862695608278628,-8.682483594144353,-4.7955577990913545,Q2,,2025-03
300528,幸福蓝海,456,,,,,,4231,3775,2025-03-28,-5.802047781569963,-5.119453924914663,-22.2980659840728,-7.50853242320817,1.7064846416382284,Q2,,2025-03
600903,贵州燃气,211,,,,,,3984,3773,2025-03-28,3.1437125748503103,8.383233532934153,5.988023952095811,7.93413173652695,2.844311377245523,Q2,,2025-03
920021,流金科技,795,,,,,,4504,3709,2025-03-28,-8.321579689703796,-8.321579689703796,-26.093088857545823,-4.936530324400545,-12.834978843441458,Q2,,2025-03
603103,横店影视,686,,,,,,4357,3671,2025-03-28,0.972326103216159,2.393418100224376,-3.590127150336586,11.593118922961864,22.438294689603588,Q2,,2025-03
300946,恒而达,386,,,,,,4032,3646,2025-03-28,3.9187227866472885,-0.11611030478957396,-25.92162554426706,-19.12917271407839,-7.111756168359951,Q2,,2025-03
603122,合富中国,620,,,,,,4252,3632,2025-03-28,-6.584362139917688,-3.978052126200271,-14.128943758573387,-12.757201646090543,-13.168724279835386,Q2,,2025-03
600239,云南城投,17,,,,,,3604,3587,2025-03-28,3.663003663003672,-2.564102564102555,-13.919413919413914,-4.029304029304026,-10.989010989010984,Q2,,2025-03
300659,中孚信息,469,,,,,,3727,3258,2025-03-29,,,,,,Q2,,2025-03
688102,斯瑞新材,1842,,,,,,4345,2503,2025-03-29,,,,,,Q1(小),,2025-03
301016,雷尔伟,1619,,,,,,4121,2502,2025-03-29,,,,,,Q1(小),,2025-03
600742,富维股份,1863,,,,,,4002,2139,2025-03-29,,,,,,Q1(小),,2025-03
000403,派林生物,525,,,,,,2396,1871,2025-03-29,,,,,,Q1(小),,2025-03
605368,蓝天燃气,1310,,,,,,3139,1829,2025-03-29,,,,,,Q1(小),,2025-03
001289,龙源电力,634,,,,,,2414,1780,2025-03-29,,,,,,Q1(小),,2025-03
300681,英搏尔,1313,,,,,,2954,1641,2025-03-29,,,,,,Q1(小),,2025-03
601118,海南橡胶,1389,,,,,,2978,1589,2025-03-29,,,,,,Q1(小),,2025-03
600062,华润双鹤,96,,,,,,1671,1575,2025-03-29,,,,,,Q1(小),,2025-03
688516,奥特维,2465,,,,,,4021,1556,2025-03-29,,,,,,Q1(小),,2025-03
300001,特锐德,837,,,,,,2319,1482,2025-03-29,,,,,,Q1(小),,2025-03
000915,华特达因,398,,,,,,1763,1365,2025-03-29,,,,,,Q1(小),,2025-03
600433,冠豪高新,2200,,,,,,3524,1324,2025-03-29,,,,,,Q1(小),,2025-03
603699,纽威股份,1391,,,,,,2714,1323,2025-03-29,,,,,,Q1(小),,2025-03
000026,飞亚达,2095,,,,,,3399,1304,2025-03-29,,,,,,Q1(小),,2025-03
002264,新华都,1324,,,,,,2599,1275,2025-03-29,,,,,,Q1(小),,2025-03
000800,一汽解放,332,,,,,,1602,1270,2025-03-29,,,,,,Q1(小),,2025-03
688295,中复神鹰,3797,,,,,,5065,1268,2025-03-29,,,,,,Q1(小),,2025-03
002083,孚日股份,1129,,,,,,2365,1236,2025-03-29,,,,,,Q1(小),,2025-03
688117,圣诺生物,103,,,,,,5049,4946,2025-03-30,,,,,,Q4(大),,2025-03
688328,深科达,1408,,,,,,5164,3756,2025-03-30,,,,,,Q2,,2025-03
000898,鞍钢股份,582,,,,,,3565,2983,2025-03-30,,,,,,Q2,,2025-03
688186,广大特材,53,,,,,,2975,2922,2025-03-30,,,,,,Q2,,2025-03
688005,容百科技,1453,,,,,,4201,2748,2025-03-30,,,,,,Q2,,2025-03
300021,大禹节水,1390,,,,,,4119,2729,2025-03-30,,,,,,Q2,,2025-03
603992,松霖科技,1359,,,,,,4029,2670,2025-03-30,,,,,,Q2,,2025-03
688766,普冉股份,949,,,,,,3519,2570,2025-03-30,,,,,,Q1(小),,2025-03
688563,航材股份,2606,,,,,,5171,2565,2025-03-30,,,,,,Q1(小),,2025-03
600060,海信视像,171,,,,,,2318,2147,2025-03-30,,,,,,Q1(小),,2025-03
301076,新瀚新材,2206,,,,,,4049,1843,2025-03-30,,,,,,Q1(小),,2025-03
300426,华智数媒,177,,,,,,1921,1744,2025-03-30,,,,,,Q1(小),,2025-03
688631,莱斯信息,3011,,,,,,4735,1724,2025-03-30,,,,,,Q1(小),,2025-03
300479,神思电子,1252,,,,,,2955,1703,2025-03-30,,,,,,Q1(小),,2025-03
002950,奥美医疗,1663,,,,,,3362,1699,2025-03-30,,,,,,Q1(小),,2025-03
688246,嘉和美康,2816,,,,,,4512,1696,2025-03-30,,,,,,Q1(小),,2025-03
688139,海尔生物,1893,,,,,,3495,1602,2025-03-30,,,,,,Q1(小),,2025-03
300101,振芯科技,2096,,,,,,3625,1529,2025-03-30,,,,,,Q1(小),,2025-03
300782,卓胜微,266,,,,,,1777,1511,2025-03-30,,,,,,Q1(小),,2025-03
002529,*ST海源,75,,,,,,1513,1438,2025-03-30,,,,,,Q1(小),,2025-03
688299,长阳科技,190,,,,,,5258,5068,2025-03-31,0.0,-0.5205320994794649,-14.459224985540775,-1.0410641989589298,-2.776171197223831,Q4(大),,2025-03
603321,梅轮电梯,339,,,,,,4771,4432,2025-03-31,4.139715394566634,1.2936610608020649,-14.100905562742572,-7.89133247089262,-7.244501940491599,Q4(大),,2025-03
301075,多瑞医药,57,,,,,,4413,4356,2025-03-31,20.015791551519936,30.28030003947888,-5.842874062376612,-6.040268456375831,-15.515199368337939,Q4(大),,2025-03
300812,易天股份,549,,,,,,4860,4311,2025-03-31,-1.9550342130987386,-5.474095796676448,-22.43401759530792,-13.734115347018584,-3.910068426197466,Q4(大),,2025-03
688369,致远互联,617,,,,,,4927,4310,2025-03-31,0.22166805209198337,-3.851482405098361,-27.40371293987255,-20.781379883624286,-23.247436963147695,Q4(大),,2025-03
002289,*ST宇顺,701,,,,,,4988,4287,2025-03-31,5.020920502092041,15.690376569037646,4.3933054393305415,20.502092050209185,88.49372384937237,Q4(大),,2025-03
603429,集友股份,124,,,,,,4312,4188,2025-03-31,1.326899879372756,3.498190591073569,-11.338962605548852,1.8094089264173663,6.51387213510255,Q3,,2025-03
688661,和林微纳,887,,,,,,5071,4184,2025-03-31,7.5089643535119155,-6.264501160092795,-23.750263657456227,-14.089854461084162,-11.93840961822401,Q3,,2025-03
300715,凯伦股份,639,,,,,,4696,4057,2025-03-31,5.6481481481481355,2.592592592592591,-15.648148148148156,-7.777777777777772,-1.0185185185185297,Q3,,2025-03
000609,ST中迪,685,,,,,,4712,4027,2025-03-31,0.8333333333333304,-0.8333333333333304,-10.416666666666663,-5.833333333333335,-4.166666666666674,Q3,,2025-03
688590,新致软件,793,,,,,,4807,4014,2025-03-31,0.047080979284364055,-3.201506591337089,-18.07909604519774,-6.073446327683607,-6.497175141242928,Q3,,2025-03
600533,栖霞建设,703,,,,,,4670,3967,2025-03-31,-0.8968609865470878,-1.3452914798206206,-11.210762331838552,-5.381165919282516,-4.932735426008961,Q3,,2025-03
688622,禾信仪器,1051,,,,,,4961,3910,2025-03-31,0.7607607607607481,-2.3823823823823864,-15.395395395395406,-10.910910910910921,-23.49349349349349,Q3,,2025-03
688353,华盛锂电,1406,,,,,,5316,3910,2025-03-31,0.8178100863243998,1.181281235801901,-15.4020899591095,-6.451612903225811,-3.2258064516129115,Q3,,2025-03
688486,龙迅股份,1093,,,,,,4851,3758,2025-03-31,4.103035878564842,-3.6062557497700043,-13.781048758049675,2.575896964121438,-11.071782786059071,Q2,,2025-03
688433,华曙高科,1165,,,,,,4884,3719,2025-03-31,-1.1309264897781612,-10.395824271422338,-31.491953023053497,-18.899521531100483,-16.202696824706386,Q2,,2025-03
920346,威贸电子,1321,,,,,,5012,3691,2025-03-31,-0.21459227467811592,-5.650929899856926,-28.2546494992847,-4.327610872675248,-4.43490701001431,Q2,,2025-03
000715,中兴商业,38,,,,,,3714,3676,2025-03-31,3.03030303030305,4.473304473304496,20.779220779220786,7.936507936507953,4.040404040404066,Q2,,2025-03
600861,北京人力,632,,,,,,4308,3676,2025-03-31,-1.5377446411929174,-1.2115563839701693,-3.215284249767003,0.2795899347623365,-2.7958993476234872,Q2,,2025-03
300400,劲拓股份,885,,,,,,4510,3625,2025-03-31,-0.9552238805970226,-2.5671641791044753,-19.402985074626866,-10.80597014925373,-8.895522388059707,Q2,,2025-03
603192,汇得科技,45,,,,,,4906,4861,2025-04-01,0.3278688524590123,-7.486338797814218,-18.196721311475407,-12.349726775956293,-7.923497267759549,Q4(大),,2025-04
688177,百奥泰,291,,,,,,5072,4781,2025-04-01,3.9019963702359384,-10.707803992740473,-9.165154264972774,0.09074410163338875,1.1796733212341204,Q4(大),,2025-04
002107,沃华医药,58,,,,,,4685,4627,2025-04-01,2.258726899383978,-10.266940451745388,-16.016427104722798,-10.47227926078027,0.2053388090349051,Q4(大),,2025-04
688669,聚石化学,571,,,,,,5140,4569,2025-04-01,7.770700636942696,-15.477707006369435,-14.140127388535028,-7.324840764331187,3.9490445859872603,Q4(大),,2025-04
603722,阿科力,717,,,,,,5175,4458,2025-04-01,-2.0253164556962133,-14.131185270425783,-19.217491369390128,-19.217491369390128,-11.944764096662851,Q4(大),,2025-04
603499,翔港科技,121,,,,,,4544,4423,2025-04-01,10.00866551126518,4.072790294627393,-4.766031195840547,2.253032928942833,0.6499133448873762,Q4(大),,2025-04
000504,*ST生物,404,,,,,,4755,4351,2025-04-01,-1.388888888888895,-10.71428571428571,-16.964285714285722,-9.226190476190476,-40.476190476190474,Q4(大),,2025-04
688161,威高骨科,965,,,,,,5294,4329,2025-04-01,3.1228784792939557,-11.710794297352333,-9.80991174473862,-11.676849966055658,-7.535641547861516,Q4(大),,2025-04
688136,科兴制药,254,,,,,,4582,4328,2025-04-01,3.092783505154628,-18.91219338784216,-13.47316032705297,20.476359758265204,35.65588339850694,Q4(大),,2025-04
920230,欧康医药,126,,,,,,4425,4299,2025-04-01,12.674323215750615,-17.965545529122227,-5.947497949138647,-10.869565217391308,-16.817063166529934,Q4(大),,2025-04
301148,嘉戎技术,896,,,,,,5131,4235,2025-04-01,-1.4014014014014031,-18.268268268268294,-12.662662662662683,-6.106106106106113,-3.903903903903916,Q4(大),,2025-04
920017,星昊医药,474,,,,,,4700,4226,2025-04-01,3.192702394526803,-5.35917901938423,5.986316989737772,5.359179019384275,-0.8551881413910833,Q4(大),,2025-04
300619,金银河,308,,,,,,4533,4225,2025-04-01,-2.6671285071008133,-24.6969172151022,-21.510218219605136,-13.785936958780754,-16.27987530308279,Q4(大),,2025-04
688046,药康生物,1084,,,,,,5288,4204,2025-04-01,1.017639077340582,-23.27001356852102,-23.609226594301212,-25.033921302578012,-22.79511533242876,Q3,,2025-04
301211,亨迪药业,269,,,,,,4463,4194,2025-04-01,-1.9463440294581913,-22.356654392425046,-18.990005260389275,-16.57022619673856,-16.307206733298273,Q3,,2025-04
301111,粤万年青,607,,,,,,4740,4133,2025-04-01,-0.2447980416156681,-20.440636474908203,-15.544675642594852,-13.647490820073449,-12.36230110159119,Q3,,2025-04
920656,海昇药业,561,,,,,,4652,4091,2025-04-01,3.122043519394513,-2.554399243140981,10.927152317880772,2.885525070955519,0.1419110690633607,Q3,,2025-04
688356,键凯科技,1192,,,,,,5280,4088,2025-04-01,4.04718990660331,-13.550712764214323,-14.222513517942003,-5.538259872194007,-0.04915615271179341,Q3,,2025-04
600608,*ST沪科,929,,,,,,4954,4025,2025-04-01,0.3058103975535076,-5.5045871559633035,-8.25688073394496,-4.587155963302747,-2.1406727828746086,Q3,,2025-04
